Item_id,name
1242,vivekananda-arts-and-science-college-for-women-nagapatinam-nagapattinam
1243,vivekananda-college-kanyakumari
1244,vivekanandha-college-autonomous-madurai
1245,vivekanandha-college-for-women-namakkal
1246,vlb-janakiammal-college-of-arts-and-science-coimbatore
1247,vn-krishnasamy-naidu-college-of-arts-and-science-for-women-mettuppalayam-coimbatore
1248,vo-chidambaram-college-tuticorin
1249,v-o-chidambaram-college-tuticorin
1250,voorhees-college-vellore
1251,vpmm-arts-and-science-college-for-women-virudhunagar
1252,vrs-college-of-engineering-and-technology
1253,vs-sivalingam-govt-arts-college-sivagangai
1254,vtm-college-of-arts-and-science-kanyakumari
1255,vvv-college-for-women-virudhunagar
1256,vysya-college-salem
1257,walchand-college-of-engineering-sangli
1258,wavoo-wajeeha-women's-college-tuticorin
1259,women's-christian-college-autonomous-chennai
1260,womens-christian-college-chennai
1261,women's-christian-college-kanyakumari
1262,womens-christian-college-nagercoil
1263,xavier-labour-relations-institute-jamshedpur
1264,xavier-university-bhubaneswar
1265,yadava-college-madurai
1266,yenepoya-deemed-to-be-university-mangalore
1267,yeshwantrao-chavan-college-of-engineering-nagpur
1268,ymca-university-of-science-and-technology-faridabad
